478	Do Nikolaos Triantafyllopoulos and Rıza Türmen have the same nationality?
479	What is the date of birth of the director of film Welcome To Hard Times (Film)?
480	Where did María Elena Holly's husband die?
481	Which film has the director born first, Last Plane Out or The Negro (Film)?
482	Where did the director of film The Woman Dressed As A Man die?
483	What is the date of birth of Michael Cobb's wife?
484	Are the movies For Better Or For Worse (Film) and Dance With Death (Film), from the same country?
485	Who died later, Sophia Bledsoe Herrick or Wilhelm Fliess?
486	What is the date of birth of the director of film Andrea, Paano Ba Ang Maging Isang Ina??
487	Where did Christopher Chaplin's mother graduate from?
488	Which film has the director born later, The Spanish Earth or Adalat O Ekti Meye?
489	What is the date of death of Martha Bullock's husband?
490	Why did the director of film The Little Hut die?
491	Who is the spouse of the director of film Twilight (1945 Film)?
492	Where did Soong Ching-Ling's husband die?
493	Where was the director of film Paris (1937 Film) born?
494	Which country the director of film Cornered! (Film) is from?
495	Are the movies Riders Of The Sage and Moonwalker, from the same country?
496	When did the composer of song I'M Crazy Over Every Girl In France die?
497	What is the place of birth of the director of film Karuvelam Pookkal?
498	When was the director of film Prey For The Shadows born?
499	Are both movies, Polly Pocket: Lunar Eclipse and Mafia (2002 Film), from the same country?
500	Are both directors of films The Blue Bird (1940 Film) and Bharya Biddalu from the same country?
501	Are both Bal Tabarin (Film) and Tag Und Nacht (Film) from the same country?
502	Do Rafael Carbonell and Emmanuel Brunet-Jailly share the same nationality?
503	Are Farmaniyeh and Deh-E Bala, Zarand located in the same country?
504	What is the date of death of the director of film Railroaded!?
505	Do both directors of films Public Enemies (1996 Film) and Secret Obsession share the same nationality?
506	Does Foster Campbell have the same nationality as Hjalmar Kinberg?
507	Which country the director of film Peaceful Warrior is from?
508	Were Froilan Calayag and Perico Sambeat from the same country?
509	Are both airports, Lamar County Airport and Barinas Airport, located in the same country?
510	What is the date of birth of the composer of film William Shatner'S Gonzo Ballet?
511	Who was born later, Jörg Helmdach or Edmund Hanson?
512	Do director of film Duvvada Jagannadham and director of film The Man Behind The Mask have the same nationality?
513	Are both Letterbreckaun and Mont Aiguille located in the same country?
514	When was the director of film Twist And Shout (Film) born?
515	Where did the director of film Beyond The Rocks (Film) die?
516	Who is younger, James Spearman Winter or Arrigo Miglio?
517	What is the date of death of the director of film Navy Blues (1937 Film)?
518	Who lived longer, Billy Todd or Salvador Videgain?
519	Are Zamanabad, Chaharmahal And Bakhtiari and Ashkuh both located in the same country?
520	Who is younger, Marvin E. Miller Sr. or John Hawkins (Author)?
521	What nationality is the director of film Lease Wife?
522	Do both films: Betty Of Greystone and Kaadhal Kavithai have the directors from the same country?
523	What nationality is the director of film The Ascent Of Little Lilian?
524	Who is the maternal grandfather of Margaret Of Hungary (Saint)?
525	Are Desperate Endeavors and My Name Is Thomas both from the same country?
526	Where was the place of death of the director of film The Private Life Of Louis Xiv?
527	Where was the place of death of the composer of film Mahapurush?
528	Are General Vanier Intermediate School and Ormeau Woods State High School both located in the same country?
529	Are director of film Asukh and director of film Super Size Me 2: Holy Chicken! both from the same country?
530	Which film has the director who died earlier, A Night'S Adventure or Insaciable?
531	Do both films: Desde Que Amanece Apetece and Danton (1921 Film) have the directors from the same country?
532	Did the movies Kahpe Bizans and The Treaty (Film), originate from the same country?
533	When did the performer of song Jeepers Creepers (Song) die?
534	Are both director of film Scandal At The Fledermaus and director of film House Of Angels – Third Time Lucky from the same country?
535	Are both Bullarto Railway Station and Harestua Station located in the same country?
536	Was Moya Dyring or Hartman H. Lomawaima born first?
537	Where was the director of film Perfume De Gardênia born?
538	Do both directors of films The French Lieutenant'S Woman (Film) and The Arrest Of A Pickpocket have the same nationality?
539	Who is the spouse of the director of film Fighting Man Of The Plains?
540	Are both Cornell, Wisconsin and Tashkalmashevo located in the same country?
541	Which film was released more recently, Godzilla Vs. Megalon or Sweet Love, Bitter (Film)?
542	Why did the director of film The Machine Age die?
543	Which film has the director who was born earlier, Honor Of The West or A Esposa Do Solteiro?
544	What is the date of death of the director of film You And Me (1975 Film)?
545	When did the performer of song G.I. Jive die?
546	Which film has the director born earlier, The Courageous Dr. Christian or Backdraft (Film)?
547	Who is Domangart Réti's paternal grandfather?
548	Which film has the director who died first, Joe Palooka In The Counterpunch or Hollywood Story?
549	Which film has the director who died first, Naseeb (1981 Film) or Fighting Trooper?
550	When was the performer of song Liberation (Lippy Lou Song) born?
551	Do Marcel Vonlanthen and Domenico Doardo share the same nationality?
552	What is the date of death of the director of film Rhodes Of Africa?
553	What is the place of birth of the composer of song I Was A Lover, A Leader Of Men?
554	Which film has the director born earlier, A Man Apart or A Society Sensation?
555	Are both Sopwith Camel (Band) and Filipinki from the same country?
556	Are Oh Jae-Moo and Jeff Danna from the same country?
557	Who is the spouse of the director of film The Trail Of The Octopus?
558	Are both villages, Donja Brvenica and Hajj Hoseyn Nikabady, located in the same country?
559	Which film has the director who was born earlier, Basic (Film) or Nine Hours To Rama?
560	Are both Spurgeon Neel and Henry Holden Huss from the same country?
561	Were Sonny Curtis and Archibald Douglas, 1St Duke Of Douglas of the same nationality?
562	When is the director of film The Last Outlaw (1936 Film) 's birthday?
563	Who is the father-in-law of Eleanor Of Castile (Died 1244)?
564	When was Ben Botica's father born?
565	Which film has the director died first, What Price Glory (1952 Film) or An Old Sweetheart Of Mine?
566	When was the performer of song White Summer born?
567	What is the place of birth of the composer of film Krishna (1996 Tamil Film)?
568	What nationality is Ingrid Laubrock's husband?
569	What is the date of birth of the director of film South Of The Border (1939 Film)?
570	What is the place of birth of the director of film The Revenge Of Ivanhoe?
571	Who is older, Shallum Pires or Peter Franco?
572	Who is Wenceslaus Of Krosno's paternal grandfather?
573	Are Shib-E Talabad and Kardgar Kola, Babol located in the same country?
574	Are Hoseynabad, Khonj and Atal, Astrakhan Oblast both located in the same country?
575	Where did the performer of song After The Dance (Song) die?
576	Do Don Perkins and Julius Saaristo have the same nationality?
577	Where did the performer of song On The Beat (Song) die?
578	When is Karl Johann Von Königsmarck's father's birthday?
579	Was Cian O'Sullivan or Sexy Cora born first?
580	Where was the place of death of the composer of film Kalippattam?
581	When was the director of film Viva La Vie born?
582	Are Max Tortora and William Soules from the same country?
583	Which film came out earlier, Outer Space Jitters or The Man With The Golden Soles?
584	Are Weeze Airport and Lae Nadzab Airport located in the same country?
585	Where was the director of film Radio Stories born?
586	Did Kip Janvrin and Serhiy Priz have the same nationality?
587	Are Bir Ma'in and Shahrestan, Khoshk-e Bijar located in the same country?
588	Where was the director of film Club Sandwich (Film) born?
589	Which film has the director who is older, Behind Prison Gates or The Lady Owner?
590	Are both villages, Javadiyeh, Markazi and Visak, located in the same country?
591	Do Cédric Garcia and Amrit Bhattarai share the same nationality?
592	What is the date of death of the director of film Once Before I Die?
593	Where was the place of death of the director of film The Vagabond Prince?
594	Are both villages, Falizan and Eyvanabad, located in the same country?
595	Which film has the director born earlier, Songs And Saddles or The Poor Little Rich Girl?
596	When is the director of film Into The White 's birthday?
597	Where was the director of film Deewane Tere Pyar Ke born?
598	Where did the director of film Outwitted (1925 Film) die?
599	When did the director of film Rathna Manjari die?
600	Are both villages, Khwein Elshaer and El Khoubna, located in the same country?
601	Do director of film Madness in the Method and director of film Pervert! share the same nationality?
602	Which film has the director who is older, Smiley Gets A Gun or Frankenstein And The Monster From Hell?
603	Do Gordon Lowe and Eddie Murphy (Baseball) have the same nationality?
604	Do director of film Riders Of The Deadline and director of film Vaanam share the same nationality?
605	Are Sharifabad, Andika and Qaleh Now-Ye Fariman located in the same country?
606	Were Michael De La Pole, 3Rd Earl Of Suffolk and Sepp Wildgruber from the same country?
607	Where was the place of burial of Christiane Eberhardine Of Brandenburg-Bayreuth's husband?
608	Are both directors of films My Dear Muthachan and The Mysterious X from the same country?
609	Are both lakes, Lake Alice (Hubbard County, Minnesota) and Lai Da Ravais-Ch, located in the same country?
610	Are Antonio Del Rosario and Supriya Karnik both from the same country?
611	What is the date of death of the director of film Paappi Devataa?
612	What is the place of birth of the director of film Uptown Girls?
613	Do director of film The Shooter (2013 film) and director of film The Viking Sagas share the same nationality?
614	Who is the father of the director of film Missing Women (Film)?
615	When is Aline Mayrisch De Saint-Hubert's husband's birthday?
616	When was the director of film In High Places (1943 Film) born?
617	Do Thistle Yolette Harris and John Ronald Tovey have the same nationality?
618	Which film has the director born later, Razmeđa or Bullyparade – Der Film?
619	Do both films: The Island (2011 film) and The Insider (film) have the directors from the same country?
620	What is the date of birth of the director of film The Vintage?
621	Are both villages, Biezelinge and Larzian, located in the same country?
622	What is the date of birth of the director of film Private Parts (1997 Film)?
623	Are Nomreh-Ye Do, Haftkel and Perekopskaya both located in the same country?
624	Are Saul N. Ramirez Jr. and Tayler Hill both from the same country?
625	What is the date of death of Beatrice, Countess Of Alburquerque's mother?
626	Who is the child of the director of film Smashing Through?
627	Which film has the director born later, Room In Rome or The Loves Of Carmen (1948 Film)?
628	Do both films Tough to Handle and The Forgotten (2004 film) have the directors from the same country?
629	What is the date of death of the director of film Ballade På Christianshavn?
630	Do both films The Creator (Film) and The Woman Without Nerves have the directors from the same country?
631	What nationality is the performer of song Wild In The Country (Elvis Presley Song)?
632	Did André Hakim and Harry Hartsell have the same nationality?
633	When is the director of film Down Home (Film) 's birthday?
634	What is the award that the director of film The River'S End (Film) earned?
635	When did the director of film Scandal At Scourie die?
636	Were both Eddie Kelly (Hurler) and Marciano Norman, born in the same place?
637	Who was born first out of Nur Serter and Gabe Vincent?
638	What is the cause of death of Julie Nixon Eisenhower's mother?
639	Do both directors of films Over The Edge (Film) and Code Of The Saddle share the same nationality?
640	Which country the director of film Over To Delhi is from?
641	When is the director of film A Musical War Of Love 's birthday?
642	Do both films: The Secret Of Madame Blanche and Dasima have the directors from the same country?
643	When was the director of film Battles Of Chief Pontiac born?
644	Are Alberto Rivera Pizarro and William G. Rohrer from the same country?
645	Are Helter Skelter Publishing and Beaudley located in the same country?
646	Where was the composer of film The Last Picture Show born?
647	Which film was released earlier, Major Payne or The Flyin' Cowboy?
648	Who is older, Zhang Zongchang or Marianne Rokne?
649	What nationality is the director of film Old Mamsell'S Secret?
650	Does Yann Pivois have the same nationality as George W. Sarbacher Jr.?
651	Who is Henry Clifford, 2Nd Earl Of Cumberland's mother-in-law?
652	Which film was released earlier, Pułkownik Kwiatkowski or Tuesday (Film)?
653	Which country the director of film Silver Threads Among The Gold (1911 Film) is from?
654	Which film has the director died first, Convict 99 or Paradise For Two (1927 Film)?
655	Which country the director of film Frasquita is from?
656	When did Margaret Flamsteed's husband die?
657	What is the date of death of the director of film The King Of The Street Cleaners?
658	What is the award that the director of film Young Eagles (Film) won?
659	Where was the place of burial of the director of film Gold In The Street?
660	What nationality is the director of film Swing Shift Maisie?
661	Which film has the director who is older, Hold Back The Night or The Last Night Of The Barbary Coast?
662	Which film was released first, Different From The Others or Connecting Rooms?
663	What is the date of death of Ludwig Of Hanau-Lichtenberg's mother?
664	When was the director of film Black Rose Is An Emblem Of Sorrow, Red Rose Is An Emblem Of Love born?
665	Who was born first out of Maarten 'T Hart and Frederick Orton Hamilton?
666	Do both films, Nammanna Don and Love Me No More (Film), have the directors who are from the same country?
667	Which film has the director who is older, Stepping Lively or Convict Stage?
668	Are the movies Züri Brännt (Film) and Condemned (1929 Film), from the same country?
669	Who was born first out of Shane O'Connor (Skier) and Ray Hicks?
670	Where was the composer of film The Young Magician (Film) born?
671	Do Wilfred Limonious and Hans Natonek share the same nationality?
672	Are the directors of films Disturbia (film) and Nemesis (1992 film) both from the same country?
673	Are Darband, Kurdistan and Alan, East Azerbaijan located in the same country?
674	Who is younger, John Oulton or Andrew Demetriou?
675	Do director of film Crocodile Dundee In Los Angeles and director of film Life At The Top (Film) have the same nationality?
676	Who is the father of the composer of film Naanum Rowdy Dhaan?
677	Where did the director of film Jane Eyre (1996 Film) die?
678	Where was the place of death of the performer of song Şuşanın Dağları Başı Dumanlı?
679	Where was the place of death of the director of film Never Say Quit?
680	Who was born first out of Axel Danielsson and David Tomblin?
681	Did the movies Paru-Parong Bukid and Agon (Film), originate from the same country?
682	Do director of film The Subject and director of film La Terrazza share the same nationality?
683	When is the director of film The Night Club Queen 's birthday?
684	Are Ardeshiri-Ye Bala and Takht Arreh Yek located in the same country?
685	What nationality is the director of film School Master (2010 Film)?
686	Which country the composer of song Songbird (Bernard Fanning Song) is from?
687	Are Whole Wheat Bread (band) and Dreamscape (band) both from the same country?
688	Where did the director of film Return Of A Citizen die?
689	Do Carmelo Micciche and Graham Liggins share the same nationality?
690	Do both films, The Port Of Doom and Big Daddy (1999 Film), have the directors who are from the same country?
691	When is the performer of song In Ankhon Ki Masti Ke 's birthday?
692	Where was the place of death of the director of film Kiss Of Araby?
693	Where was the place of death of the director of film Kuberan (2000 Film)?
694	Where did the director of film Guns And Guitars die?
695	What is the date of death of the director of film That Sweet Word: Liberty!?
696	Who is Humphrey, Duke Of Gloucester's paternal grandmother?
697	Do Andries Kinsbergen and Jakob Ritter Von Danner have the same nationality?
698	What nationality is the director of film Clancy Street Boys?
699	Are director of film The Squeeze (1987 Film) and director of film Web Of The Spider both from the same country?
700	Which country the director of film Imperative (Film) is from?
701	When was George Chubb, 1St Baron Hayter's father born?
702	What is the date of death of the director of film For You I Have Sinned?
703	What is the date of birth of Pat Fordice's husband?
704	Which film came out earlier, Voter (Film) or Flowers From Nice?
705	Did the bands Kool & The Gang and The Rej3Ctz, originate from the same country?
706	Are Umaru Musa Yar'adua University and Vishwa Vishwani Institute of Systems and Management located in the same country?
707	When was Baron Alphons Von Pawel-Rammingen's wife born?
708	Where was the place of death of the director of film Port Of Seven Seas?
709	When was Queen Noguk's husband born?
710	Do both directors of films Battle Of Roses and Ramadasu have the same nationality?
711	Are Lilies Handayani and Jan Maree Tennent of the same nationality?
712	Which film has the director who is older, The Bedford Incident or The Kiss Of The Vampire?
713	Who died first, Dallas Pratt or Arthur James Armstrong?
714	Which film has the director died later, Shootin' For Love or The Other Life Of Captain Contreras?
715	Are Plainfield North High School and Bridgeton High School both located in the same country?
716	Are both George Rickards (Politician) and Maija Kovaļevska from the same country?
717	What nationality is the director of film Poor Little Sif?
718	When did the director of film Sylvia (1965 Film) die?
719	Do director of film Kaalbela and director of film The Most Beautiful Wife have the same nationality?
720	Which film has the director who is older, Fort Apache, The Bronx or Barberousse?
721	What is the award that the composer of film Okka Kshanam won?
722	Are Nychalakh and Kavalaq, West Azerbaijan both located in the same country?
723	Are the directors of films My Sister Eileen (1955 Film) and The Gun That Won The West both from the same country?
724	Which country the director of film City Beneath The Sea (1953 Film) is from?
725	Where did the director of film Taylor Mead'S Ass die?
726	Are both lakes, Lake Baldegg and Lake Okeechobee, located in the same country?
727	Does Franklin A. Long have the same nationality as Clayton Landey?
728	Which film came out first, Fifty Fathoms Deep or Cool Breeze (Film)?
729	When was Princess Florestine Of Monaco's father born?
730	When was the director of film Without Fear Or Blame born?
731	Where was the director of film Clear The Decks born?
732	Did Wilhelm Heinrich Erb and Biagio Biagetti have the same nationality?
733	Are Dowlatabad, Chenaran and Asadabad-E Bala, Isfahan located in the same country?
734	Where did Herbert Furth's mother die?
735	Do the movies I Was Monty'S Double (Film) and Vlad Țepeș (Film), originate from the same country?
736	What is the cause of death of director of film Tai-Pan (Film)?
737	When did the director of film Oorige Upakari die?
738	Who is younger, Peter Quill (Footballer) or Alonzo T. Washington?
739	When was the director of film .Com For Murder born?
740	Are Louis Sanmarco and Helge Sandvik both from the same country?
741	Are the directors of films Creezy (Film) and Into The Fire (1988 Film) both from the same country?
742	Where was the director of film As I Open My Eyes born?
743	Which film has the director died first, Eleni (Film) or Hunted Men?
744	Are both museums, Aksaray Museum and Jim Gatchell Memorial Museum, located in the same country?
745	Are Cvo Skool Pretoria and Toronto Japanese School located in the same country?
746	What nationality is the performer of song A Holly Jolly Christmas?
747	Are both directors of films The Hard Part Begins and No Place for a Lady from the same country?
748	What is the date of death of Hercules Taylour's father?
749	Why did the director of film An Angel From Texas die?
750	Where was the place of death of Archduchess Anna Of Austria's husband?
751	Who is younger, Tang Deshang or Arturo Porro (Sport Shooter)?
752	When is the director of film Moon In Scorpio 's birthday?
753	Who was born earlier, Zehra Borazancı or Hassan Gouled Aptidon?
754	Who is the paternal grandmother of Andronikos Angelos Palaiologos?
755	What is the place of birth of Jacques Cassini's father?
756	What is the date of death of the composer of song Boy! What Love Has Done To Me!?
757	Do both directors of films Just Like Home (1978 Film) and Casa De Mi Padre share the same nationality?
758	Are both villages, Shahrak-E Mohammad Reza Asadpur and Fountainstown, located in the same country?
759	Are In A World... and Strangler Of The Swamp from the same country?
760	Are Ahmad Syafi'i Maarif and Mukund Varadarajan of the same nationality?
761	Which film whose director was born first, Seis Días En La Oscuridad or Duck In Orange Sauce?
762	Where was the place of death of the director of film The Strongest Instinct?
763	What nationality is the performer of song Go To The Mardi Gras?
764	Which country the composer of film At Last, Okemah! is from?
765	Who was born first, Mckeeva Bush or Owen Evans (Rugby Player)?
766	Which one was established first, Klöckner Pentaplast or Xylem Inc.?
767	When did Frédéric Boulanger's wife die?
768	Which country the director of film A Mighty Heart (Film) is from?
769	Are the directors of both films Mayuri (Film) and California (1947 Film) from the same country?
770	Were Mick Wallace and Justin Van Tergouw from the same country?
771	What is the date of death of Theuderic I's father?
772	Do both films Where The Wild Things Are (Film) and A Modern Hero have the directors from the same country?
773	Do both films, The Horrible Dr. Hichcock and Zona J, have the directors who are from the same country?
774	When was the composer of song I See Fire born?
775	Do both films, 4426 and El Extraño Caso Del Doctor Fausto, have the directors who are from the same country?
776	Which film has the director who died later, Not Without Gisela or You Have To Run Fast?
777	Do Dorina Nowill and Martin Fong share the same nationality?
778	When did the director of film You Will Be A Duchess die?
779	When was the director of film The Lion'S Den (1919 Film) born?
780	What is the date of death of Bandar Bin Saud Bin Abdulaziz Al Saud's father?
781	"Which film came out first, Dr. Wai In ""The Scripture With No Words"" or Aag Ka Toofan?"
782	Which film has the director who is older than the other, Oh, Kay! (Film) or The Rose Bowl Story? 
783	Which film has the director who died first, Born Free or Amaidhi Padai?
784	Who was born later, William Crump (Gardener) or Davit Khutsishvili?
785	Are Alamdeh-E Gharbi and Amir Bekandeh located in the same country?
786	What is the date of birth of the director of film Law Of The Border?
787	Which film has the director died first, King Solomon Of Broadway or Apaches Of Paris?
788	Where was the director of film La Descarriada born?
789	Who was born first out of Jóhann Gunnar Sigurðsson and Dirck Van Os?
790	Do both directors of films Watchman Vadivel and The Green Archer (1961 Film) share the same nationality?
791	What is the place of birth of the composer of film Kazhukan?
792	Are both director of film Code 8 (2016 film) and director of film Louise Dahl-Wolfe: Painting with Light from the same country?
793	Which film came out first, Sluttish (Film) or The Straight Way?
794	When did the director of film Redheads On Parade die?
795	Are director of film My Own United States and director of film Anton (1973 film) from the same country?
796	What is the place of birth of the director of film Chivalrous Charley?
797	Are the directors of films Janda Pai Kapiraju and Women'S Town both from the same country?
798	Are both directors of films Blues Metropolitano and Forced Confessions from the same country?
799	Were both Ignacio González González and Adolphe-Marie Hardy, born in the same place?
800	Which film has the director who died earlier, Betty (Film) or Lady Behave!?
801	What is the date of birth of the director of film Zwemplaats Voor Jongelingen Te Amsterdam?
802	Are both Carmen Souza and Alida Withoos from the same country?
803	Why did Nona Gaye's father die?
804	When did the director of film The Young Land die?
805	Are Concrete Romance and Tatyana'S Day both from the same country?
806	Are both director of film The Victory Leaders and director of film Dangerous to Know from the same country?
807	Where did the performer of song Escape (Misia Song) study?
808	Who is older, Thomas Kennedy (Raf Officer) or Raoul Nordling?
809	Where did the director of film Malliswari (2004 Film) study?
810	What is the date of death of Jane Alice Morris's mother?
811	Which award the performer of song Haunt Me received?
812	Are Wicked Blood and It Follows both from the same country?
813	Did the bands Band Of Gold (Band) and The Domino State, originate from the same country?
814	What nationality is the director of film The Greatest Power?
815	Which film has the director who was born earlier, The Man Who Won or Nýtt Líf?
816	Where was the place of death of the director of film Goodbye Youth (1927 Film)?
817	Who is the spouse of the performer of song Flight 643?
818	When did the director of film Oonjaal die?
819	Which film has the director born first, Meet Miss Bobby Socks or Bad Eggs?
820	When did the director of film The Spitfire (1914 Film) die?
821	Are both high schools, Cumberland County Technology Education Center and Olentangy High School, located in the same country?
822	Who is the spouse of the performer of song Chasing The Sun (Hilary Duff Song)?
823	What nationality is the director of film Mistress (1992 Film)?
824	When is the director of film Robbery (1897 Film) 's birthday?
825	When is the director of film Pension Mimosas 's birthday?
826	When did the director of film A Wedding In The Dream die?
827	Do both films Malamukalile Daivam and Burning Up Broadway have the directors from the same country?
828	Where was the place of death of the director of film Beloved Jim?
829	Are Shayla Beesley and Sergei Klevtsov both from the same country?
830	Where was the director of film You Can'T Get Away With Murder born?
831	What is the date of death of the director of film Land Of The Outlaws?
832	Are both Fletcher'S Meadow Secondary School and Richards Career Academy located in the same country?
833	When was the director of film Western Jamboree born?
834	When is the director of film This Man In Paris 's birthday?
835	What is the date of death of the director of film Don'T Make Waves?
836	Who is the spouse of the director of film Henry Goes Arizona?
837	Do both directors of films Childish Things (Film) and The Boys Didn'T Wear Hair Gel Before have the same nationality?
838	When is the director of film Red Line (1959 Film) 's birthday?
839	Who was born first out of Walter Lambertus and Ingeborg Meyer-Rey?
840	Where was the director of film The Crooked Trail born?
841	Where was the place of death of the director of film Vikramaditya (Film)?
842	When is the director of film Mon Amie Victoria 's birthday?
843	Which country the director of film Tata Manavadu is from?
844	Are both high schools, Geneseo Middle/High School and Queen Of Peace High School (Illinois), located in the same country?
845	What is the date of death of the director of film Spitfire (1934 Film)?
846	Who is the paternal grandfather of Bjaðmunjo Mýrjartaksdóttir?
847	Where was the place of death of the composer of film Kudamattam?
848	Did Bruno Teles and Hadley Caliman share the same nationality?
849	Which film has the director who is older, Mod (Film) or La Compagna Di Banco?
850	Are both Unfinished Business (2009 Film) and The Reasons Of The Heart from the same country?
851	What is the place of birth of the director of film Vacations In Acapulco?
852	What nationality is the director of film Dark Water (2005 Film)?
853	What is the date of death of the composer of film Prachanda Putanigalu?
854	Who lived longer, Frances Ellen Work or Frederick Olen Mercer?
855	When was the director of film Die Arche born?
856	Who is younger, Guy De Rothschild or Dmytro Parfenov?
857	Why did Pankaja Munde's father die?
858	Which country the director of film Back Street (1941 Film) is from?
859	What is the date of death of the composer of film Veedu Theda?
860	Are the directors of films Nandanam (Film) and Safety Not Guaranteed both from the same country?
861	What is the place of birth of the director of film The Pointing Finger (1922 Film)?
862	What nationality is the composer of film Tulasi Dalam (Film)?
863	What is the place of birth of Alexander Stockton Cussons's father?
864	Are both McLeod River (British Columbia) and Waikare River (Northland) located in the same country?
865	Which country the performer of song Dream Dancing (Cole Porter Song) is from?
866	When did the composer of film Charulata die?
867	Are Taldou and Hajji Beyk-E Olya located in the same country?
868	Do both directors of films Lure Of The Gold and Nocturne Of Love (1919 Film) have the same nationality?
869	Where does the performer of song Brains! work at?
870	Did Eric Dover and Lamberto Giorgis have the same nationality?
871	Do both films, Normal Life and The Pinto Bandit, have the directors who are from the same country?
872	When did the composer of film Zimbo (Film) die?
873	Which album came out first, Does Fort Worth Ever Cross Your Mind or The Soul Album?
874	Are Incheh Salah-E Olya and Ameixial located in the same country?
875	Who is older, Frank Dillane or Charles De Wendel?
876	Are The Blue Veil (1951 film) and Negatives (1968 film) from the same country?
877	What is the date of birth of the composer of film The Vagabonds (1916 Film)?
878	What is the place of birth of the director of film Faust: Love Of The Damned?
879	Do Lorraine Rosenberg and James Gossland share the same nationality?
880	Which country Imperial Noble Consort Gongsu's husband is from?
881	Who lived longer, Jeremy Francis Gilmer or Charles Healy?
882	Who is the child of the director of film Kaala Rathri?
883	Are Crandon, Wisconsin and Gorno Egri both located in the same country?
884	Are both Aleksandra Mirosław and James Carroll Beckwith from the same country?
885	Who is younger, Hugo Heermann or Reuben Ewing?
886	Why did the director of film Paper Bullets die?
887	Are both directors of films Bebbuli and Pindorama (film) from the same country?
888	Where did the director of film The Enchanted Barn die?
889	Who is the spouse of the director of film Three Monkeys?
890	What is the place of birth of the director of film The Condemned 2?
891	Which country the director of film Fighting Love is from?
892	Are the movies Star Trek IV: The Voyage Home and Little Devil May Care, from the same country?
893	Who was born earlier, Faizal Yusof or Lenore Glen Offord?
894	What is the place of birth of the director of film Bear (2010 Film)?
895	Are both The Barrier (1926 Film) and Hoboken Hollow from the same country?
896	What is the cause of death of director of film A Friendly Husband?
897	Are both Balaibania and Rashtin located in the same country?
898	Are both villages, Sang-E Sefid, Tuyserkan and Amirabad-E Amirqoli, located in the same country?
899	Does Frank Adcock have the same nationality as Mickey Guyton?
900	Are both Kudryashovo and Qleiat Eltubiyeh located in the same country?
901	When did Henry Iv, Duke Of Brabant's mother die?
902	Are the directors of both films Secret Window and An Ancient Tale: When The Sun Was A God from the same country?
903	What is the date of death of Georges Charpentier's wife?
904	Which film has the director who died first, Durango Valley Raiders or Black Feathers?
905	What is the place of birth of the director of film Across The Pacific (1926 Film)?
906	Are 13 Fighting Men and The Donkey King from the same country?
907	Who was born later, Lillian Lehman or Stanisław Niwiński?
908	Which country the director of film Superfly (2018 Film) is from?
909	What is the date of death of the performer of song A Guy Is A Guy?
910	Which country the performer of song I'Ve Found A New Baby is from?
911	Are Khumkar and Dol Dol Bolaghi located in the same country?
912	Are both Cheshmeh-Ye Sargdar and Zargar-E Barzand located in the same country?
913	Are the directors of both films Inhale (Film) and Colt 38 Special Squad from the same country?
914	Are Chah Shirin, Fars and Krasnye Chetai both located in the same country?
915	Are the directors of both films Hands Across the Border and Career Girls from the same country?
916	What is the place of birth of the director of film Kedi (2010 Film)?
917	Do both films, Maud Rockefeller'S Bet and Lulu Femme Nue, have the directors who are from the same country?
918	What is the date of death of the director of film Brides Are Like That?
919	When was the director of film Return Of The Seven born?
920	Are both director of film The Golden Cage (1933 Film) and director of film Raggedy Man from the same country?
921	Who was born first, Barbro Holmberg or Nathan Soule?
922	Are both A Face in the Fog and Azonto Ghost from the same country?
923	Which film was released more recently, Unbroken: Path To Redemption or Armored (Film)?
924	Where was the place of burial of the performer of song First In Line (Song)?
925	Were both Charles Liedts and Lea Lublin, born in the same place?
926	Are Lyons Township High School and Lisbon High School (Maine) both located in the same country?
927	Are Fight Back To School Ii and Certains L'Aiment Froide both from the same country?
928	Do director of film Sex Positive and director of film Guru Paarvai share the same nationality?
929	Do both films: Spain Again and Suburbicon have the directors from the same country?
930	Where was the director of film It Happened On 5Th Avenue born?
931	Who was born later, Percy Sayegh or Norman Ault?
932	Where did the director of film The Untamed (1920 Film) die?
933	Are both Henequen (Film) and Secrets Of A Sorority Girl from the same country?
934	Are Sebeș (Cibin) and Putna (Siret) located in the same country?
935	Are the directors of films Poonthenaruvi and Fun In The Barracks both from the same country?
936	Are both mountains, Black Rock (West Virginia) and Grassy Mountain (Wayne County, Missouri), located in the same country?
937	Do both directors of films A Woman Of Distinction and Cocoon: The Return share the same nationality?
938	Who was born first, Erland Van Lidth De Jeude or David Tatham?
939	When did the composer of film Andru Kanda Mugam die?
940	When was the director of film The Harbour Lights (1923 Film) born?
941	What nationality is the director of film Yamadonga?
942	What nationality is the director of film Khatta Meetha (2010 Film)?
943	What nationality is the director of film For The Love Of Rusty?
944	Do both The Buccaneer (1938 Film) and Law Abiding Citizen films have the directors from the same country?
945	When did Ahmed Iii's father die?
946	Which film has the director who was born first, The Devil'S Gondola or The Sins Of Ilsa?
947	When was the director of film Wings Of Glass born?
948	What is the place of birth of the director of film The Midnight Alarm?
949	Which song came out earlier, Do The Bartman or Blue Skies (Noah And The Whale Song)?
950	Do both films The Hawk (1935 Film) and M. Kumaran Son Of Mahalakshmi have the directors that share the same nationality?
951	What is the date of birth of the director of film The Way We Are (Film)?
952	Which film whose director was born first, Mad Dog Time or Seclusion Near A Forest?
953	When was the performer of song Pareho Tayo born?
